Typeklasse	Hoofdtype	Vegcode	HoofdLogical	Druk	Milieudruk	Rang	Categorie
(Half-)natuurlijke graslanden	6210	6210_hk	FALSE	Druk102	102 Klimaatverandering in natte perioden	8	L
(Half-)natuurlijke graslanden	6210	6210_hk	FALSE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	1	H
(Half-)natuurlijke graslanden	6210	6210_hk	FALSE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	9	L
(Half-)natuurlijke graslanden	6210	6210_hk	FALSE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
(Half-)natuurlijke graslanden	6210	6210_hk	FALSE	Druk14	14 Verlies van aquatische connectiviteit	10	L
(Half-)natuurlijke graslanden	6210	6210_hk	FALSE	Druk15	15 Verlies van terrestrische connectiviteit	2	H
(Half-)natuurlijke graslanden	6210	6210_hk	FALSE	Druk3.1	3.1 Eutrofiëring via de lucht	3	H
(Half-)natuurlijke graslanden	6210	6210_hk	FALSE	Druk3.2	3.2 Eutrofiëring via de bodem	4	H
(Half-)natuurlijke graslanden	6210	6210_hk	FALSE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	5	M
(Half-)natuurlijke graslanden	6210	6210_hk	FALSE	Druk4.1	4.1 Verzuring via de lucht	7	L
(Half-)natuurlijke graslanden	6210	6210_hk	FALSE	Druk5.2	5.2 Vernatting via het grondwater	10	L
(Half-)natuurlijke graslanden	6210	6210_hk	FALSE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	NA	S
(Half-)natuurlijke graslanden	6210	6210_hk	FALSE	Druk7.4	7.4 Verzilting via het oppervlaktewater (incl. overstromingswater)	NA	S
(Half-)natuurlijke graslanden	6210	6210_hk	FALSE	Druk8.1	8.1 Verontreiniging via de lucht	8	L
(Half-)natuurlijke graslanden	6210	6210_hk	FALSE	Druk8.2	8.2 Verontreiniging via de bodem	9	L
(Half-)natuurlijke graslanden	6210	6210_hk	FALSE	Druk8.4	8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater)	6	M
(Half-)natuurlijke graslanden	6210	6210_hk	FALSE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
(Half-)natuurlijke graslanden	6210	6210_hk	FALSE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
(Half-)natuurlijke graslanden	6210	6210_sk	FALSE	Druk101	101 Klimaatverandering in droge perioden	8	L
(Half-)natuurlijke graslanden	6210	6210_sk	FALSE	Druk102	102 Klimaatverandering in natte perioden	8	L
(Half-)natuurlijke graslanden	6210	6210_sk	FALSE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	1	H
(Half-)natuurlijke graslanden	6210	6210_sk	FALSE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	9	L
(Half-)natuurlijke graslanden	6210	6210_sk	FALSE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
(Half-)natuurlijke graslanden	6210	6210_sk	FALSE	Druk14	14 Verlies van aquatische connectiviteit	10	L
(Half-)natuurlijke graslanden	6210	6210_sk	FALSE	Druk15	15 Verlies van terrestrische connectiviteit	2	H
(Half-)natuurlijke graslanden	6210	6210_sk	FALSE	Druk3.1	3.1 Eutrofiëring via de lucht	3	H
(Half-)natuurlijke graslanden	6210	6210_sk	FALSE	Druk3.2	3.2 Eutrofiëring via de bodem	4	H
(Half-)natuurlijke graslanden	6210	6210_sk	FALSE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	5	M
(Half-)natuurlijke graslanden	6210	6210_sk	FALSE	Druk4.1	4.1 Verzuring via de lucht	7	L
(Half-)natuurlijke graslanden	6210	6210_sk	FALSE	Druk5.2	5.2 Vernatting via het grondwater	10	L
(Half-)natuurlijke graslanden	6210	6210_sk	FALSE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	NA	S
(Half-)natuurlijke graslanden	6210	6210_sk	FALSE	Druk7.4	7.4 Verzilting via het oppervlaktewater (incl. overstromingswater)	NA	S
(Half-)natuurlijke graslanden	6210	6210_sk	FALSE	Druk8.1	8.1 Verontreiniging via de lucht	8	L
(Half-)natuurlijke graslanden	6210	6210_sk	FALSE	Druk8.2	8.2 Verontreiniging via de bodem	9	L
(Half-)natuurlijke graslanden	6210	6210_sk	FALSE	Druk8.4	8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater)	6	M
(Half-)natuurlijke graslanden	6210	6210_sk	FALSE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
(Half-)natuurlijke graslanden	6210	6210_sk	FALSE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
(Half-)natuurlijke graslanden	6230	6230_ha	FALSE	Druk101	101 Klimaatverandering in droge perioden	7	L
(Half-)natuurlijke graslanden	6230	6230_ha	FALSE	Druk102	102 Klimaatverandering in natte perioden	7	L
(Half-)natuurlijke graslanden	6230	6230_ha	FALSE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	4	M
(Half-)natuurlijke graslanden	6230	6230_ha	FALSE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	7	L
(Half-)natuurlijke graslanden	6230	6230_ha	FALSE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
(Half-)natuurlijke graslanden	6230	6230_ha	FALSE	Druk14	14 Verlies van aquatische connectiviteit	8	L
(Half-)natuurlijke graslanden	6230	6230_ha	FALSE	Druk15	15 Verlies van terrestrische connectiviteit	3	H
(Half-)natuurlijke graslanden	6230	6230_ha	FALSE	Druk3.1	3.1 Eutrofiëring via de lucht	1	H
(Half-)natuurlijke graslanden	6230	6230_ha	FALSE	Druk3.2	3.2 Eutrofiëring via de bodem	2	H
(Half-)natuurlijke graslanden	6230	6230_ha	FALSE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	7	L
(Half-)natuurlijke graslanden	6230	6230_ha	FALSE	Druk4.1	4.1 Verzuring via de lucht	5	M
(Half-)natuurlijke graslanden	6230	6230_ha	FALSE	Druk5.2	5.2 Vernatting via het grondwater	8	L
(Half-)natuurlijke graslanden	6230	6230_ha	FALSE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	NA	S
(Half-)natuurlijke graslanden	6230	6230_ha	FALSE	Druk7.4	7.4 Verzilting via het oppervlaktewater (incl. overstromingswater)	NA	S
(Half-)natuurlijke graslanden	6230	6230_ha	FALSE	Druk8.1	8.1 Verontreiniging via de lucht	6	L
(Half-)natuurlijke graslanden	6230	6230_ha	FALSE	Druk8.2	8.2 Verontreiniging via de bodem	6	L
(Half-)natuurlijke graslanden	6230	6230_ha	FALSE	Druk8.4	8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater)	7	L
(Half-)natuurlijke graslanden	6230	6230_ha	FALSE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
(Half-)natuurlijke graslanden	6230	6230_ha	FALSE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
(Half-)natuurlijke graslanden	6230	6230_hmo	FALSE	Druk101	101 Klimaatverandering in droge perioden	9	L
(Half-)natuurlijke graslanden	6230	6230_hmo	FALSE	Druk102	102 Klimaatverandering in natte perioden	10	L
(Half-)natuurlijke graslanden	6230	6230_hmo	FALSE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	4	M
(Half-)natuurlijke graslanden	6230	6230_hmo	FALSE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	11	L
(Half-)natuurlijke graslanden	6230	6230_hmo	FALSE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
(Half-)natuurlijke graslanden	6230	6230_hmo	FALSE	Druk14	14 Verlies van aquatische connectiviteit	13	L
(Half-)natuurlijke graslanden	6230	6230_hmo	FALSE	Druk15	15 Verlies van terrestrische connectiviteit	1	H
(Half-)natuurlijke graslanden	6230	6230_hmo	FALSE	Druk3.1	3.1 Eutrofiëring via de lucht	2	H
(Half-)natuurlijke graslanden	6230	6230_hmo	FALSE	Druk3.2	3.2 Eutrofiëring via de bodem	2	H
(Half-)natuurlijke graslanden	6230	6230_hmo	FALSE	Druk3.3	3.3 Eutrofiëring via het grondwater	2	H
(Half-)natuurlijke graslanden	6230	6230_hmo	FALSE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	5	M
(Half-)natuurlijke graslanden	6230	6230_hmo	FALSE	Druk4.1	4.1 Verzuring via de lucht	8	L
(Half-)natuurlijke graslanden	6230	6230_hmo	FALSE	Druk4.2	4.2 Verzuring via het grondwater	6	M
(Half-)natuurlijke graslanden	6230	6230_hmo	FALSE	Druk4.3	4.3 Verzuring via het oppervlaktewater (incl. overstromingswater)	11	L
(Half-)natuurlijke graslanden	6230	6230_hmo	FALSE	Druk5.1	5.1 Verdroging via het grondwater	3	H
(Half-)natuurlijke graslanden	6230	6230_hmo	FALSE	Druk5.2	5.2 Vernatting via het grondwater	10	L
(Half-)natuurlijke graslanden	6230	6230_hmo	FALSE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	12	L
(Half-)natuurlijke graslanden	6230	6230_hmo	FALSE	Druk7.3	7.3 Verzilting via het grondwater	NA	S
(Half-)natuurlijke graslanden	6230	6230_hmo	FALSE	Druk7.4	7.4 Verzilting via het oppervlaktewater (incl. overstromingswater)	NA	S
(Half-)natuurlijke graslanden	6230	6230_hmo	FALSE	Druk8.1	8.1 Verontreiniging via de lucht	10	L
(Half-)natuurlijke graslanden	6230	6230_hmo	FALSE	Druk8.2	8.2 Verontreiniging via de bodem	10	L
(Half-)natuurlijke graslanden	6230	6230_hmo	FALSE	Druk8.3	8.3 Verontreiniging via het grondwater	10	L
(Half-)natuurlijke graslanden	6230	6230_hmo	FALSE	Druk8.4	8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater)	7	L
(Half-)natuurlijke graslanden	6230	6230_hmo	FALSE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
(Half-)natuurlijke graslanden	6230	6230_hmo	FALSE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
(Half-)natuurlijke graslanden	6230	6230_hn	FALSE	Druk101	101 Klimaatverandering in droge perioden	7	L
(Half-)natuurlijke graslanden	6230	6230_hn	FALSE	Druk102	102 Klimaatverandering in natte perioden	7	L
(Half-)natuurlijke graslanden	6230	6230_hn	FALSE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	4	M
(Half-)natuurlijke graslanden	6230	6230_hn	FALSE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	7	L
(Half-)natuurlijke graslanden	6230	6230_hn	FALSE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
(Half-)natuurlijke graslanden	6230	6230_hn	FALSE	Druk14	14 Verlies van aquatische connectiviteit	8	L
(Half-)natuurlijke graslanden	6230	6230_hn	FALSE	Druk15	15 Verlies van terrestrische connectiviteit	2	H
(Half-)natuurlijke graslanden	6230	6230_hn	FALSE	Druk3.1	3.1 Eutrofiëring via de lucht	1	H
(Half-)natuurlijke graslanden	6230	6230_hn	FALSE	Druk3.2	3.2 Eutrofiëring via de bodem	3	H
(Half-)natuurlijke graslanden	6230	6230_hn	FALSE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	7	L
(Half-)natuurlijke graslanden	6230	6230_hn	FALSE	Druk4.1	4.1 Verzuring via de lucht	5	M
(Half-)natuurlijke graslanden	6230	6230_hn	FALSE	Druk5.2	5.2 Vernatting via het grondwater	8	L
(Half-)natuurlijke graslanden	6230	6230_hn	FALSE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	NA	S
(Half-)natuurlijke graslanden	6230	6230_hn	FALSE	Druk7.4	7.4 Verzilting via het oppervlaktewater (incl. overstromingswater)	NA	S
(Half-)natuurlijke graslanden	6230	6230_hn	FALSE	Druk8.1	8.1 Verontreiniging via de lucht	6	L
(Half-)natuurlijke graslanden	6230	6230_hn	FALSE	Druk8.2	8.2 Verontreiniging via de bodem	6	L
(Half-)natuurlijke graslanden	6230	6230_hn	FALSE	Druk8.4	8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater)	7	L
(Half-)natuurlijke graslanden	6230	6230_hn	FALSE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
(Half-)natuurlijke graslanden	6230	6230_hn	FALSE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
(Half-)natuurlijke graslanden	6230	6230_hnk	FALSE	Druk101	101 Klimaatverandering in droge perioden	7	L
(Half-)natuurlijke graslanden	6230	6230_hnk	FALSE	Druk102	102 Klimaatverandering in natte perioden	7	L
(Half-)natuurlijke graslanden	6230	6230_hnk	FALSE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	1	H
(Half-)natuurlijke graslanden	6230	6230_hnk	FALSE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	7	L
(Half-)natuurlijke graslanden	6230	6230_hnk	FALSE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
(Half-)natuurlijke graslanden	6230	6230_hnk	FALSE	Druk14	14 Verlies van aquatische connectiviteit	9	L
(Half-)natuurlijke graslanden	6230	6230_hnk	FALSE	Druk15	15 Verlies van terrestrische connectiviteit	2	H
(Half-)natuurlijke graslanden	6230	6230_hnk	FALSE	Druk3.1	3.1 Eutrofiëring via de lucht	3	H
(Half-)natuurlijke graslanden	6230	6230_hnk	FALSE	Druk3.2	3.2 Eutrofiëring via de bodem	4	H
(Half-)natuurlijke graslanden	6230	6230_hnk	FALSE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	5	M
(Half-)natuurlijke graslanden	6230	6230_hnk	FALSE	Druk4.1	4.1 Verzuring via de lucht	7	L
(Half-)natuurlijke graslanden	6230	6230_hnk	FALSE	Druk5.2	5.2 Vernatting via het grondwater	9	L
(Half-)natuurlijke graslanden	6230	6230_hnk	FALSE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	NA	S
(Half-)natuurlijke graslanden	6230	6230_hnk	FALSE	Druk7.4	7.4 Verzilting via het oppervlaktewater (incl. overstromingswater)	NA	S
(Half-)natuurlijke graslanden	6230	6230_hnk	FALSE	Druk8.1	8.1 Verontreiniging via de lucht	7	L
(Half-)natuurlijke graslanden	6230	6230_hnk	FALSE	Druk8.2	8.2 Verontreiniging via de bodem	8	L
(Half-)natuurlijke graslanden	6230	6230_hnk	FALSE	Druk8.4	8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater)	6	M
(Half-)natuurlijke graslanden	6230	6230_hnk	FALSE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
(Half-)natuurlijke graslanden	6230	6230_hnk	FALSE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
(Half-)natuurlijke graslanden	6410	6410_mo	FALSE	Druk101	101 Klimaatverandering in droge perioden	10	L
(Half-)natuurlijke graslanden	6410	6410_mo	FALSE	Druk102	102 Klimaatverandering in natte perioden	10	L
(Half-)natuurlijke graslanden	6410	6410_mo	FALSE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	3	H
(Half-)natuurlijke graslanden	6410	6410_mo	FALSE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	11	L
(Half-)natuurlijke graslanden	6410	6410_mo	FALSE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
(Half-)natuurlijke graslanden	6410	6410_mo	FALSE	Druk14	14 Verlies van aquatische connectiviteit	11	L
(Half-)natuurlijke graslanden	6410	6410_mo	FALSE	Druk15	15 Verlies van terrestrische connectiviteit	2	H
(Half-)natuurlijke graslanden	6410	6410_mo	FALSE	Druk3.1	3.1 Eutrofiëring via de lucht	3	H
(Half-)natuurlijke graslanden	6410	6410_mo	FALSE	Druk3.2	3.2 Eutrofiëring via de bodem	4	H
(Half-)natuurlijke graslanden	6410	6410_mo	FALSE	Druk3.3	3.3 Eutrofiëring via het grondwater	5	M
(Half-)natuurlijke graslanden	6410	6410_mo	FALSE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	7	M
(Half-)natuurlijke graslanden	6410	6410_mo	FALSE	Druk4.1	4.1 Verzuring via de lucht	9	L
(Half-)natuurlijke graslanden	6410	6410_mo	FALSE	Druk4.2	4.2 Verzuring via het grondwater	6	M
(Half-)natuurlijke graslanden	6410	6410_mo	FALSE	Druk5.1	5.1 Verdroging via het grondwater	1	H
(Half-)natuurlijke graslanden	6410	6410_mo	FALSE	Druk5.2	5.2 Vernatting via het grondwater	9	L
(Half-)natuurlijke graslanden	6410	6410_mo	FALSE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	8	L
(Half-)natuurlijke graslanden	6410	6410_mo	FALSE	Druk7.3	7.3 Verzilting via het grondwater	NA	S
(Half-)natuurlijke graslanden	6410	6410_mo	FALSE	Druk7.4	7.4 Verzilting via het oppervlaktewater (incl. overstromingswater)	NA	S
(Half-)natuurlijke graslanden	6410	6410_mo	FALSE	Druk8.1	8.1 Verontreiniging via de lucht	11	L
(Half-)natuurlijke graslanden	6410	6410_mo	FALSE	Druk8.2	8.2 Verontreiniging via de bodem	11	L
(Half-)natuurlijke graslanden	6410	6410_mo	FALSE	Druk8.3	8.3 Verontreiniging via het grondwater	12	L
(Half-)natuurlijke graslanden	6410	6410_mo	FALSE	Druk8.4	8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater)	10	L
(Half-)natuurlijke graslanden	6410	6410_mo	FALSE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
(Half-)natuurlijke graslanden	6410	6410_mo	FALSE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
(Half-)natuurlijke graslanden	6410	6410_ve	FALSE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	4	M
(Half-)natuurlijke graslanden	6410	6410_ve	FALSE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
(Half-)natuurlijke graslanden	6410	6410_ve	FALSE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
(Half-)natuurlijke graslanden	6410	6410_ve	FALSE	Druk14	14 Verlies van aquatische connectiviteit	NA	S
(Half-)natuurlijke graslanden	6410	6410_ve	FALSE	Druk15	15 Verlies van terrestrische connectiviteit	2	H
(Half-)natuurlijke graslanden	6410	6410_ve	FALSE	Druk3.1	3.1 Eutrofiëring via de lucht	5	M
(Half-)natuurlijke graslanden	6410	6410_ve	FALSE	Druk3.2	3.2 Eutrofiëring via de bodem	5	M
(Half-)natuurlijke graslanden	6410	6410_ve	FALSE	Druk3.3	3.3 Eutrofiëring via het grondwater	6	M
(Half-)natuurlijke graslanden	6410	6410_ve	FALSE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	3	H
(Half-)natuurlijke graslanden	6410	6410_ve	FALSE	Druk4.1	4.1 Verzuring via de lucht	10	L
(Half-)natuurlijke graslanden	6410	6410_ve	FALSE	Druk4.2	4.2 Verzuring via het grondwater	7	M
(Half-)natuurlijke graslanden	6410	6410_ve	FALSE	Druk5.1	5.1 Verdroging via het grondwater	1	H
(Half-)natuurlijke graslanden	6410	6410_ve	FALSE	Druk5.2	5.2 Vernatting via het grondwater	10	L
(Half-)natuurlijke graslanden	6410	6410_ve	FALSE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	9	L
(Half-)natuurlijke graslanden	6410	6410_ve	FALSE	Druk7.3	7.3 Verzilting via het grondwater	NA	S
(Half-)natuurlijke graslanden	6410	6410_ve	FALSE	Druk7.4	7.4 Verzilting via het oppervlaktewater (incl. overstromingswater)	NA	S
(Half-)natuurlijke graslanden	6410	6410_ve	FALSE	Druk8.1	8.1 Verontreiniging via de lucht	8	L
(Half-)natuurlijke graslanden	6410	6410_ve	FALSE	Druk8.2	8.2 Verontreiniging via de bodem	8	L
(Half-)natuurlijke graslanden	6410	6410_ve	FALSE	Druk8.3	8.3 Verontreiniging via het grondwater	11	L
(Half-)natuurlijke graslanden	6410	6410_ve	FALSE	Druk8.4	8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater)	11	L
(Half-)natuurlijke graslanden	6410	6410_ve	FALSE	Druk8.5	8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater	NA	P
(Half-)natuurlijke graslanden	6410	6410_ve	FALSE	Druk9.3	9.3 Beweging en andere visuele verstoring	NA	S
(Half-)natuurlijke graslanden	6430	6430_bz	FALSE	Druk101	101 Klimaatverandering in droge perioden	5	L
(Half-)natuurlijke graslanden	6430	6430_bz	FALSE	Druk102	102 Klimaatverandering in natte perioden	5	L
(Half-)natuurlijke graslanden	6430	6430_bz	FALSE	Druk11	11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)	1	M
(Half-)natuurlijke graslanden	6430	6430_bz	FALSE	Druk12	12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)	5	L
(Half-)natuurlijke graslanden	6430	6430_bz	FALSE	Druk13	13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)	NA	S
(Half-)natuurlijke graslanden	6430	6430_bz	FALSE	Druk14	14 Verlies van aquatische connectiviteit	6	L
(Half-)natuurlijke graslanden	6430	6430_bz	FALSE	Druk15	15 Verlies van terrestrische connectiviteit	4	L
(Half-)natuurlijke graslanden	6430	6430_bz	FALSE	Druk3.1	3.1 Eutrofiëring via de lucht	2	M
(Half-)natuurlijke graslanden	6430	6430_bz	FALSE	Druk3.2	3.2 Eutrofiëring via de bodem	5	L
(Half-)natuurlijke graslanden	6430	6430_bz	FALSE	Druk3.4	3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling)	5	L
(Half-)natuurlijke graslanden	6430	6430_bz	FALSE	Druk4.1	4.1 Verzuring via de lucht	3	M
(Half-)natuurlijke graslanden	6430	6430_bz	FALSE	Druk4.2	4.2 Verzuring via het grondwater	5	L
(Half-)natuurlijke graslanden	6430	6430_bz	FALSE	Druk4.3	4.3 Verzuring via het oppervlaktewater (incl. overstromingswater)	5	L
(Half-)natuurlijke graslanden	6430	6430_bz	FALSE	Druk5.1	5.1 Verdroging via het grondwater	6	L
(Half-)natuurlijke graslanden	6430	6430_bz	FALSE	Druk5.2	5.2 Vernatting via het grondwater	6	L
(Half-)natuurlijke graslanden	6430	6430_bz	FALSE	Druk61	61 Toename overstromingsduur of -frequentie (incl. getijden)	NA	S
(Half-)natuurlijke graslanden	6430	6430_bz	FALSE	Druk62	62 Afname overstromingsduur of -frequentie (incl. getijden)	NA	S
(Half-)natuurlijke graslanden	6430	6430_bz	FALSE	Druk7.3	7.3 Verzilting via het grondwater	NA	S
